origin,mode,h,date,actual,model,yhat
2026-05-08,rail_monorail,9,2026-05-17,45084.0,lgbm,46396.182333975084
2026-05-08,rail_monorail,10,2026-05-18,57423.0,lgbm,59512.45935102649
2026-05-08,rail_monorail,11,2026-05-19,57831.0,lgbm,59380.13309714645
2026-05-08,rail_monorail,12,2026-05-20,59300.0,lgbm,60585.44258093122
2026-05-08,rail_monorail,13,2026-05-21,58260.0,lgbm,61788.21987950955
2026-05-08,rail_monorail,14,2026-05-22,61693.0,lgbm,65226.81928093186
2026-05-08,rail_monorail,1,2026-05-09,50870.0,lgbm_nohol,58323.1809333561
2026-05-08,rail_monorail,2,2026-05-10,47824.0,lgbm_nohol,47161.924065748724
2026-05-08,rail_monorail,3,2026-05-11,58883.0,lgbm_nohol,59535.220434943505
2026-05-08,rail_monorail,4,2026-05-12,61190.0,lgbm_nohol,60490.55111007345
2026-05-08,rail_monorail,5,2026-05-13,60207.0,lgbm_nohol,60800.066922514314
2026-05-08,rail_monorail,6,2026-05-14,59664.0,lgbm_nohol,61249.57857614444
2026-05-08,rail_monorail,7,2026-05-15,62365.0,lgbm_nohol,64645.95534975514
2026-05-08,rail_monorail,8,2026-05-16,54447.0,lgbm_nohol,58153.29384469294
2026-05-08,rail_monorail,9,2026-05-17,45084.0,lgbm_nohol,46698.71314977649
2026-05-08,rail_monorail,10,2026-05-18,57423.0,lgbm_nohol,59174.32646313743
2026-05-08,rail_monorail,11,2026-05-19,57831.0,lgbm_nohol,60045.984883006306
2026-05-08,rail_monorail,12,2026-05-20,59300.0,lgbm_nohol,60562.372342293165
2026-05-08,rail_monorail,13,2026-05-21,58260.0,lgbm_nohol,61140.91365180476
2026-05-08,rail_monorail,14,2026-05-22,61693.0,lgbm_nohol,64652.747694492915
2026-05-08,rail_komuter,1,2026-05-09,13339.0,seasonal_naive,12888.0
2026-05-08,rail_komuter,2,2026-05-10,13224.0,seasonal_naive,25688.0
2026-05-08,rail_komuter,3,2026-05-11,26870.0,seasonal_naive,26715.0
2026-05-08,rail_komuter,4,2026-05-12,27439.0,seasonal_naive,26678.0
2026-05-08,rail_komuter,5,2026-05-13,26959.0,seasonal_naive,26668.0
2026-05-08,rail_komuter,6,2026-05-14,26264.0,seasonal_naive,26511.0
2026-05-08,rail_komuter,7,2026-05-15,26905.0,seasonal_naive,26374.0
2026-05-08,rail_komuter,8,2026-05-16,13612.0,seasonal_naive,12888.0
2026-05-08,rail_komuter,9,2026-05-17,11688.0,seasonal_naive,25688.0
2026-05-08,rail_komuter,10,2026-05-18,26537.0,seasonal_naive,26715.0
2026-05-08,rail_komuter,11,2026-05-19,26755.0,seasonal_naive,26678.0
2026-05-08,rail_komuter,12,2026-05-20,26923.0,seasonal_naive,26668.0
2026-05-08,rail_komuter,13,2026-05-21,26827.0,seasonal_naive,26511.0
2026-05-08,rail_komuter,14,2026-05-22,28510.0,seasonal_naive,26374.0
2026-05-08,rail_komuter,1,2026-05-09,13339.0,weekday_mean,15361.5
2026-05-08,rail_komuter,2,2026-05-10,13224.0,weekday_mean,18111.25
2026-05-08,rail_komuter,3,2026-05-11,26870.0,weekday_mean,27575.25
2026-05-08,rail_komuter,4,2026-05-12,27439.0,weekday_mean,26918.75
2026-05-08,rail_komuter,5,2026-05-13,26959.0,weekday_mean,27175.75
2026-05-08,rail_komuter,6,2026-05-14,26264.0,weekday_mean,28024.0
2026-05-08,rail_komuter,7,2026-05-15,26905.0,weekday_mean,25525.5
2026-05-08,rail_komuter,8,2026-05-16,13612.0,weekday_mean,15361.5
2026-05-08,rail_komuter,9,2026-05-17,11688.0,weekday_mean,18111.25
2026-05-08,rail_komuter,10,2026-05-18,26537.0,weekday_mean,27575.25
2026-05-08,rail_komuter,11,2026-05-19,26755.0,weekday_mean,26918.75
2026-05-08,rail_komuter,12,2026-05-20,26923.0,weekday_mean,27175.75
2026-05-08,rail_komuter,13,2026-05-21,26827.0,weekday_mean,28024.0
2026-05-08,rail_komuter,14,2026-05-22,28510.0,weekday_mean,25525.5
2026-05-08,rail_komuter,1,2026-05-09,13339.0,ets,17468.10814454627
2026-05-08,rail_komuter,2,2026-05-10,13224.0,ets,17543.40548120377
2026-05-08,rail_komuter,3,2026-05-11,26870.0,ets,25010.571884938734
2026-05-08,rail_komuter,4,2026-05-12,27439.0,ets,25312.378067166803
2026-05-08,rail_komuter,5,2026-05-13,26959.0,ets,26125.969238158166
2026-05-08,rail_komuter,6,2026-05-14,26264.0,ets,26133.864815793702
2026-05-08,rail_komuter,7,2026-05-15,26905.0,ets,26754.904699272698
2026-05-08,rail_komuter,8,2026-05-16,13612.0,ets,17468.10819595777
2026-05-08,rail_komuter,9,2026-05-17,11688.0,ets,17543.405530830398
2026-05-08,rail_komuter,10,2026-05-18,26537.0,ets,25010.571952937913
2026-05-08,rail_komuter,11,2026-05-19,26755.0,ets,25312.378133312133
2026-05-08,rail_komuter,12,2026-05-20,26923.0,ets,26125.96930377643
2026-05-08,rail_komuter,13,2026-05-21,26827.0,ets,26133.864878881075
2026-05-08,rail_komuter,14,2026-05-22,28510.0,ets,26754.904761349397
2026-05-08,rail_komuter,1,2026-05-09,13339.0,lgbm,14407.888080441244
2026-05-08,rail_komuter,2,2026-05-10,13224.0,lgbm,20886.245873621785
2026-05-08,rail_komuter,3,2026-05-11,26870.0,lgbm,27522.92845553472
2026-05-08,rail_komuter,4,2026-05-12,27439.0,lgbm,27428.49781332792
2026-05-08,rail_komuter,5,2026-05-13,26959.0,lgbm,27426.913355880282
2026-05-08,rail_komuter,6,2026-05-14,26264.0,lgbm,27638.44424249927
2026-05-08,rail_komuter,7,2026-05-15,26905.0,lgbm,26252.25692770184
2026-05-08,rail_komuter,8,2026-05-16,13612.0,lgbm,14189.396943835909
2026-05-08,rail_komuter,9,2026-05-17,11688.0,lgbm,20381.34288742953
2026-05-08,rail_komuter,10,2026-05-18,26537.0,lgbm,27176.146534132902
2026-05-08,rail_komuter,11,2026-05-19,26755.0,lgbm,26963.834941672143
2026-05-08,rail_komuter,12,2026-05-20,26923.0,lgbm,26977.325352066095
2026-05-08,rail_komuter,13,2026-05-21,26827.0,lgbm,27626.468654921144
2026-05-08,rail_komuter,14,2026-05-22,28510.0,lgbm,26353.477364978124
2026-05-08,rail_komuter,1,2026-05-09,13339.0,lgbm_nohol,15083.971266411505
2026-05-08,rail_komuter,2,2026-05-10,13224.0,lgbm_nohol,20803.27628487979
2026-05-08,rail_komuter,3,2026-05-11,26870.0,lgbm_nohol,26957.221241033738
2026-05-08,rail_komuter,4,2026-05-12,27439.0,lgbm_nohol,26981.501916088735
2026-05-08,rail_komuter,5,2026-05-13,26959.0,lgbm_nohol,27000.99651879313
2026-05-08,rail_komuter,6,2026-05-14,26264.0,lgbm_nohol,27820.32608932614
2026-05-08,rail_komuter,7,2026-05-15,26905.0,lgbm_nohol,26344.11700003952
2026-05-08,rail_komuter,8,2026-05-16,13612.0,lgbm_nohol,15027.031088560756
2026-05-08,rail_komuter,9,2026-05-17,11688.0,lgbm_nohol,20482.857219890524
2026-05-08,rail_komuter,10,2026-05-18,26537.0,lgbm_nohol,26789.218994575847
2026-05-08,rail_komuter,11,2026-05-19,26755.0,lgbm_nohol,26796.822797922523
2026-05-08,rail_komuter,12,2026-05-20,26923.0,lgbm_nohol,26800.06867379112
2026-05-08,rail_komuter,13,2026-05-21,26827.0,lgbm_nohol,27644.66195064152
2026-05-08,rail_komuter,14,2026-05-22,28510.0,lgbm_nohol,26664.705876522738
2026-05-08,rail_komuter_utara,1,2026-05-09,18460.0,seasonal_naive,17920.0
2026-05-08,rail_komuter_utara,2,2026-05-10,18966.0,seasonal_naive,39765.0
2026-05-08,rail_komuter_utara,3,2026-05-11,15729.0,seasonal_naive,18281.0
2026-05-08,rail_komuter_utara,4,2026-05-12,13539.0,seasonal_naive,14549.0
2026-05-08,rail_komuter_utara,5,2026-05-13,14080.0,seasonal_naive,13762.0
2026-05-08,rail_komuter_utara,6,2026-05-14,15822.0,seasonal_naive,15908.0
2026-05-08,rail_komuter_utara,7,2026-05-15,18647.0,seasonal_naive,18888.0
2026-05-08,rail_komuter_utara,8,2026-05-16,16346.0,seasonal_naive,17920.0
2026-05-08,rail_komuter_utara,9,2026-05-17,16786.0,seasonal_naive,39765.0
2026-05-08,rail_komuter_utara,10,2026-05-18,16271.0,seasonal_naive,18281.0
2026-05-08,rail_komuter_utara,11,2026-05-19,13652.0,seasonal_naive,14549.0
2026-05-08,rail_komuter_utara,12,2026-05-20,13800.0,seasonal_naive,13762.0
2026-05-08,rail_komuter_utara,13,2026-05-21,17292.0,seasonal_naive,15908.0
2026-05-08,rail_komuter_utara,14,2026-05-22,20593.0,seasonal_naive,18888.0
2026-05-08,rail_komuter_utara,1,2026-05-09,18460.0,weekday_mean,18381.75
2026-05-08,rail_komuter_utara,2,2026-05-10,18966.0,weekday_mean,25294.75
2026-05-08,rail_komuter_utara,3,2026-05-11,15729.0,weekday_mean,16809.5
2026-05-08,rail_komuter_utara,4,2026-05-12,13539.0,weekday_mean,14270.5
2026-05-08,rail_komuter_utara,5,2026-05-13,14080.0,weekday_mean,14116.25
2026-05-08,rail_komuter_utara,6,2026-05-14,15822.0,weekday_mean,19520.75
2026-05-08,rail_komuter_utara,7,2026-05-15,18647.0,weekday_mean,20525.5
2026-05-08,rail_komuter_utara,8,2026-05-16,16346.0,weekday_mean,18381.75
2026-05-08,rail_komuter_utara,9,2026-05-17,16786.0,weekday_mean,25294.75
2026-05-08,rail_komuter_utara,10,2026-05-18,16271.0,weekday_mean,16809.5
2026-05-08,rail_komuter_utara,11,2026-05-19,13652.0,weekday_mean,14270.5
2026-05-08,rail_komuter_utara,12,2026-05-20,13800.0,weekday_mean,14116.25
2026-05-08,rail_komuter_utara,13,2026-05-21,17292.0,weekday_mean,19520.75
2026-05-08,rail_komuter_utara,14,2026-05-22,20593.0,weekday_mean,20525.5
2026-05-08,rail_komuter_utara,1,2026-05-09,18460.0,ets,17226.699123043076
2026-05-08,rail_komuter_utara,2,2026-05-10,18966.0,ets,18921.618559814167
2026-05-08,rail_komuter_utara,3,2026-05-11,15729.0,ets,15942.700309412086
2026-05-08,rail_komuter_utara,4,2026-05-12,13539.0,ets,13890.008152574908
2026-05-08,rail_komuter_utara,5,2026-05-13,14080.0,ets,14023.200628405999
2026-05-08,rail_komuter_utara,6,2026-05-14,15822.0,ets,17029.137271168016
2026-05-08,rail_komuter_utara,7,2026-05-15,18647.0,ets,19354.851865424116
2026-05-08,rail_komuter_utara,8,2026-05-16,16346.0,ets,17226.699123043076
2026-05-08,rail_komuter_utara,9,2026-05-17,16786.0,ets,18921.618559814167
2026-05-08,rail_komuter_utara,10,2026-05-18,16271.0,ets,15942.700309412086
2026-05-08,rail_komuter_utara,11,2026-05-19,13652.0,ets,13890.008152574908
2026-05-08,rail_komuter_utara,12,2026-05-20,13800.0,ets,14023.200628405999
2026-05-08,rail_komuter_utara,13,2026-05-21,17292.0,ets,17029.137271168016
2026-05-08,rail_komuter_utara,14,2026-05-22,20593.0,ets,19354.851865424116
2026-05-08,rail_komuter_utara,1,2026-05-09,18460.0,lgbm,18386.271174216487
2026-05-08,rail_komuter_utara,2,2026-05-10,18966.0,lgbm,21311.845959360573
2026-05-08,rail_komuter_utara,3,2026-05-11,15729.0,lgbm,16824.09994628033
2026-05-08,rail_komuter_utara,4,2026-05-12,13539.0,lgbm,13958.486806005927
2026-05-08,rail_komuter_utara,5,2026-05-13,14080.0,lgbm,13831.686129658157
2026-05-08,rail_komuter_utara,6,2026-05-14,15822.0,lgbm,16930.314898902587
2026-05-08,rail_komuter_utara,7,2026-05-15,18647.0,lgbm,20000.12547155422
2026-05-08,rail_komuter_utara,8,2026-05-16,16346.0,lgbm,18262.410722146513
2026-05-08,rail_komuter_utara,9,2026-05-17,16786.0,lgbm,20910.840678178487
2026-05-08,rail_komuter_utara,10,2026-05-18,16271.0,lgbm,16540.833715709523
2026-05-08,rail_komuter_utara,11,2026-05-19,13652.0,lgbm,13591.055041071924
2026-05-08,rail_komuter_utara,12,2026-05-20,13800.0,lgbm,13545.711273036442
2026-05-08,rail_komuter_utara,13,2026-05-21,17292.0,lgbm,17035.770262656974
2026-05-08,rail_komuter_utara,14,2026-05-22,20593.0,lgbm,20009.933681815055
2026-05-08,rail_komuter_utara,1,2026-05-09,18460.0,lgbm_nohol,18543.622502620976
2026-05-08,rail_komuter_utara,2,2026-05-10,18966.0,lgbm_nohol,21308.23987886213
2026-05-08,rail_komuter_utara,3,2026-05-11,15729.0,lgbm_nohol,17324.558973719642
2026-05-08,rail_komuter_utara,4,2026-05-12,13539.0,lgbm_nohol,14763.139758257003
2026-05-08,rail_komuter_utara,5,2026-05-13,14080.0,lgbm_nohol,14737.472673421782
2026-05-08,rail_komuter_utara,6,2026-05-14,15822.0,lgbm_nohol,18074.060988522684
2026-05-08,rail_komuter_utara,7,2026-05-15,18647.0,lgbm_nohol,20154.133246775134
2026-05-08,rail_komuter_utara,8,2026-05-16,16346.0,lgbm_nohol,18625.70745150812
2026-05-08,rail_komuter_utara,9,2026-05-17,16786.0,lgbm_nohol,21555.38536217867
2026-05-08,rail_komuter_utara,10,2026-05-18,16271.0,lgbm_nohol,17324.87305256936
2026-05-08,rail_komuter_utara,11,2026-05-19,13652.0,lgbm_nohol,14892.604745435136
2026-05-08,rail_komuter_utara,12,2026-05-20,13800.0,lgbm_nohol,14658.028763209983
2026-05-08,rail_komuter_utara,13,2026-05-21,17292.0,lgbm_nohol,17887.412882239998
2026-05-08,rail_komuter_utara,14,2026-05-22,20593.0,lgbm_nohol,20166.80314784325
2026-05-08,rail_ets,1,2026-05-09,18815.0,seasonal_naive,20096.0
2026-05-08,rail_ets,2,2026-05-10,21420.0,seasonal_naive,23737.0
2026-05-08,rail_ets,3,2026-05-11,16418.0,seasonal_naive,17713.0
2026-05-08,rail_ets,4,2026-05-12,12916.0,seasonal_naive,14224.0
2026-05-08,rail_ets,5,2026-05-13,13377.0,seasonal_naive,12891.0
2026-05-08,rail_ets,6,2026-05-14,15223.0,seasonal_naive,15220.0
2026-05-08,rail_ets,7,2026-05-15,19779.0,seasonal_naive,20009.0
2026-05-08,rail_ets,8,2026-05-16,17880.0,seasonal_naive,20096.0
2026-05-08,rail_ets,9,2026-05-17,20067.0,seasonal_naive,23737.0
2026-05-08,rail_ets,10,2026-05-18,15923.0,seasonal_naive,17713.0
2026-05-08,rail_ets,11,2026-05-19,13718.0,seasonal_naive,14224.0
2026-05-08,rail_ets,12,2026-05-20,15084.0,seasonal_naive,12891.0
2026-05-08,rail_ets,13,2026-05-21,17991.0,seasonal_naive,15220.0
2026-05-08,rail_ets,14,2026-05-22,24661.0,seasonal_naive,20009.0
2026-05-08,rail_ets,1,2026-05-09,18815.0,weekday_mean,18683.5
2026-05-08,rail_ets,2,2026-05-10,21420.0,weekday_mean,21593.5
2026-05-08,rail_ets,3,2026-05-11,16418.0,weekday_mean,16150.25
2026-05-08,rail_ets,4,2026-05-12,12916.0,weekday_mean,13109.25
2026-05-08,rail_ets,5,2026-05-13,13377.0,weekday_mean,13665.5
2026-05-08,rail_ets,6,2026-05-14,15223.0,weekday_mean,16749.0
2026-05-08,rail_ets,7,2026-05-15,19779.0,weekday_mean,20139.0
2026-05-08,rail_ets,8,2026-05-16,17880.0,weekday_mean,18683.5
2026-05-08,rail_ets,9,2026-05-17,20067.0,weekday_mean,21593.5
2026-05-08,rail_ets,10,2026-05-18,15923.0,weekday_mean,16150.25
2026-05-08,rail_ets,11,2026-05-19,13718.0,weekday_mean,13109.25
2026-05-08,rail_ets,12,2026-05-20,15084.0,weekday_mean,13665.5
2026-05-08,rail_ets,13,2026-05-21,17991.0,weekday_mean,16749.0
2026-05-08,rail_ets,14,2026-05-22,24661.0,weekday_mean,20139.0
2026-05-08,rail_ets,1,2026-05-09,18815.0,ets,18378.84222130414
2026-05-08,rail_ets,2,2026-05-10,21420.0,ets,19840.365859529098
2026-05-08,rail_ets,3,2026-05-11,16418.0,ets,15260.857248465336
2026-05-08,rail_ets,4,2026-05-12,12916.0,ets,13733.51071282516
2026-05-08,rail_ets,5,2026-05-13,13377.0,ets,14521.955577545352
2026-05-08,rail_ets,6,2026-05-14,15223.0,ets,16805.05755051756
2026-05-08,rail_ets,7,2026-05-15,19779.0,ets,19822.840080392027
2026-05-08,rail_ets,8,2026-05-16,17880.0,ets,18378.84222130414
2026-05-08,rail_ets,9,2026-05-17,20067.0,ets,19840.365859529098
2026-05-08,rail_ets,10,2026-05-18,15923.0,ets,15260.857248465336
2026-05-08,rail_ets,11,2026-05-19,13718.0,ets,13733.51071282516
2026-05-08,rail_ets,12,2026-05-20,15084.0,ets,14521.955577545352
2026-05-08,rail_ets,13,2026-05-21,17991.0,ets,16805.05755051756
2026-05-08,rail_ets,14,2026-05-22,24661.0,ets,19822.840080392027
2026-05-08,rail_ets,1,2026-05-09,18815.0,lgbm,19060.330272887593
2026-05-08,rail_ets,2,2026-05-10,21420.0,lgbm,21513.504295939973
2026-05-08,rail_ets,3,2026-05-11,16418.0,lgbm,16870.313256926158
2026-05-08,rail_ets,4,2026-05-12,12916.0,lgbm,13902.453710305968
2026-05-08,rail_ets,5,2026-05-13,13377.0,lgbm,13463.589170075345
2026-05-08,rail_ets,6,2026-05-14,15223.0,lgbm,15669.92345964101
2026-05-08,rail_ets,7,2026-05-15,19779.0,lgbm,19677.4676680362
2026-05-08,rail_ets,8,2026-05-16,17880.0,lgbm,18981.77724851856
2026-05-08,rail_ets,9,2026-05-17,20067.0,lgbm,21211.577481729255
2026-05-08,rail_ets,10,2026-05-18,15923.0,lgbm,16658.018075034695
2026-05-08,rail_ets,11,2026-05-19,13718.0,lgbm,13705.984739765103
2026-05-08,rail_ets,12,2026-05-20,15084.0,lgbm,13498.322293449046
2026-05-08,rail_ets,13,2026-05-21,17991.0,lgbm,15941.241009909041
2026-05-08,rail_ets,14,2026-05-22,24661.0,lgbm,19941.249225791136
2026-05-08,rail_ets,1,2026-05-09,18815.0,lgbm_nohol,19380.759049841192
2026-05-08,rail_ets,2,2026-05-10,21420.0,lgbm_nohol,21677.621064450854
2026-05-08,rail_ets,3,2026-05-11,16418.0,lgbm_nohol,17340.071675791743
2026-05-08,rail_ets,4,2026-05-12,12916.0,lgbm_nohol,14955.21631399637
2026-05-08,rail_ets,5,2026-05-13,13377.0,lgbm_nohol,14803.187499829455
2026-05-08,rail_ets,6,2026-05-14,15223.0,lgbm_nohol,16381.984193161705
2026-05-08,rail_ets,7,2026-05-15,19779.0,lgbm_nohol,19777.140810645593
2026-05-08,rail_ets,8,2026-05-16,17880.0,lgbm_nohol,19112.55258207404
2026-05-08,rail_ets,9,2026-05-17,20067.0,lgbm_nohol,21617.997253113863
2026-05-08,rail_ets,10,2026-05-18,15923.0,lgbm_nohol,17194.270231387185
2026-05-08,rail_ets,11,2026-05-19,13718.0,lgbm_nohol,14803.319452871598
2026-05-08,rail_ets,12,2026-05-20,15084.0,lgbm_nohol,14663.8538457102
2026-05-08,rail_ets,13,2026-05-21,17991.0,lgbm_nohol,16315.119267661135
2026-05-08,rail_ets,14,2026-05-22,24661.0,lgbm_nohol,19790.472471908157
2026-05-08,rail_intercity,1,2026-05-09,3893.0,seasonal_naive,4380.0
2026-05-08,rail_intercity,2,2026-05-10,3119.0,seasonal_naive,4293.0
2026-05-08,rail_intercity,3,2026-05-11,1555.0,seasonal_naive,2176.0
2026-05-08,rail_intercity,4,2026-05-12,1441.0,seasonal_naive,1826.0
2026-05-08,rail_intercity,5,2026-05-13,1468.0,seasonal_naive,1689.0
2026-05-08,rail_intercity,6,2026-05-14,2112.0,seasonal_naive,2940.0
2026-05-08,rail_intercity,7,2026-05-15,3519.0,seasonal_naive,3750.0
2026-05-08,rail_intercity,8,2026-05-16,4182.0,seasonal_naive,4380.0
2026-05-08,rail_intercity,9,2026-05-17,3022.0,seasonal_naive,4293.0
2026-05-08,rail_intercity,10,2026-05-18,1852.0,seasonal_naive,2176.0
2026-05-08,rail_intercity,11,2026-05-19,1949.0,seasonal_naive,1826.0
2026-05-08,rail_intercity,12,2026-05-20,2049.0,seasonal_naive,1689.0
2026-05-08,rail_intercity,13,2026-05-21,3362.0,seasonal_naive,2940.0
2026-05-08,rail_intercity,14,2026-05-22,4261.0,seasonal_naive,3750.0
2026-05-08,rail_intercity,1,2026-05-09,3893.0,weekday_mean,3762.75
2026-05-08,rail_intercity,2,2026-05-10,3119.0,weekday_mean,3448.0
2026-05-08,rail_intercity,3,2026-05-11,1555.0,weekday_mean,1860.5
2026-05-08,rail_intercity,4,2026-05-12,1441.0,weekday_mean,1734.75
2026-05-08,rail_intercity,5,2026-05-13,1468.0,weekday_mean,1768.0
2026-05-08,rail_intercity,6,2026-05-14,2112.0,weekday_mean,3116.25
2026-05-08,rail_intercity,7,2026-05-15,3519.0,weekday_mean,3871.25
2026-05-08,rail_intercity,8,2026-05-16,4182.0,weekday_mean,3762.75
2026-05-08,rail_intercity,9,2026-05-17,3022.0,weekday_mean,3448.0
2026-05-08,rail_intercity,10,2026-05-18,1852.0,weekday_mean,1860.5
2026-05-08,rail_intercity,11,2026-05-19,1949.0,weekday_mean,1734.75
2026-05-08,rail_intercity,12,2026-05-20,2049.0,weekday_mean,1768.0
2026-05-08,rail_intercity,13,2026-05-21,3362.0,weekday_mean,3116.25
2026-05-08,rail_intercity,14,2026-05-22,4261.0,weekday_mean,3871.25
2026-05-08,rail_intercity,1,2026-05-09,3893.0,ets,4178.904873555367
2026-05-08,rail_intercity,2,2026-05-10,3119.0,ets,3813.9916048177893
2026-05-08,rail_intercity,3,2026-05-11,1555.0,ets,2462.1831700471535
2026-05-08,rail_intercity,4,2026-05-12,1441.0,ets,2163.663548595334
2026-05-08,rail_intercity,5,2026-05-13,1468.0,ets,2221.1751621853987
2026-05-08,rail_intercity,6,2026-05-14,2112.0,ets,3135.0448357214786
2026-05-08,rail_intercity,7,2026-05-15,3519.0,ets,3749.999996410878
2026-05-08,rail_intercity,8,2026-05-16,4182.0,ets,4178.904873555367
2026-05-08,rail_intercity,9,2026-05-17,3022.0,ets,3813.9916048177893
2026-05-08,rail_intercity,10,2026-05-18,1852.0,ets,2462.1831700471535
2026-05-08,rail_intercity,11,2026-05-19,1949.0,ets,2163.663548595334
2026-05-08,rail_intercity,12,2026-05-20,2049.0,ets,2221.1751621853987
2026-05-08,rail_intercity,13,2026-05-21,3362.0,ets,3135.0448357214786
2026-05-08,rail_intercity,14,2026-05-22,4261.0,ets,3749.999996410878
2026-05-08,rail_intercity,1,2026-05-09,3893.0,lgbm,3858.8587546948015
2026-05-08,rail_intercity,2,2026-05-10,3119.0,lgbm,3357.361990986897
2026-05-08,rail_intercity,3,2026-05-11,1555.0,lgbm,2034.8906885939207
2026-05-08,rail_intercity,4,2026-05-12,1441.0,lgbm,1733.2220929205826
2026-05-08,rail_intercity,5,2026-05-13,1468.0,lgbm,1646.6379204115563
2026-05-08,rail_intercity,6,2026-05-14,2112.0,lgbm,2864.9364179144227
2026-05-08,rail_intercity,7,2026-05-15,3519.0,lgbm,3681.1076466589866
2026-05-08,rail_intercity,8,2026-05-16,4182.0,lgbm,3807.831335169447
2026-05-08,rail_intercity,9,2026-05-17,3022.0,lgbm,3302.203138293598
2026-05-08,rail_intercity,10,2026-05-18,1852.0,lgbm,2019.95715677291
2026-05-08,rail_intercity,11,2026-05-19,1949.0,lgbm,1726.3468008831721
2026-05-08,rail_intercity,12,2026-05-20,2049.0,lgbm,1674.731197144723
2026-05-08,rail_intercity,13,2026-05-21,3362.0,lgbm,3007.111943670931
2026-05-08,rail_intercity,14,2026-05-22,4261.0,lgbm,3859.2726092867374
2026-05-08,rail_intercity,1,2026-05-09,3893.0,lgbm_nohol,3990.581331851446
2026-05-08,rail_intercity,2,2026-05-10,3119.0,lgbm_nohol,3443.0471399389144
2026-05-08,rail_intercity,3,2026-05-11,1555.0,lgbm_nohol,2274.174823855263
2026-05-08,rail_intercity,4,2026-05-12,1441.0,lgbm_nohol,1943.5665741212163
2026-05-08,rail_intercity,5,2026-05-13,1468.0,lgbm_nohol,1858.2730385379746
2026-05-08,rail_intercity,6,2026-05-14,2112.0,lgbm_nohol,3031.177554443414
2026-05-08,rail_intercity,7,2026-05-15,3519.0,lgbm_nohol,3690.2671402344827
2026-05-08,rail_intercity,8,2026-05-16,4182.0,lgbm_nohol,3898.0473309723084
2026-05-08,rail_intercity,9,2026-05-17,3022.0,lgbm_nohol,3345.9494976038422
2026-05-08,rail_intercity,10,2026-05-18,1852.0,lgbm_nohol,2222.81506854598
2026-05-08,rail_intercity,11,2026-05-19,1949.0,lgbm_nohol,1916.2718477313229
2026-05-08,rail_intercity,12,2026-05-20,2049.0,lgbm_nohol,1827.3182533114075
2026-05-08,rail_intercity,13,2026-05-21,3362.0,lgbm_nohol,2983.4787568487536
2026-05-08,rail_intercity,14,2026-05-22,4261.0,lgbm_nohol,3707.374839620926
2026-05-08,rail_tebrau,1,2026-05-09,8551.0,seasonal_naive,8747.0
2026-05-08,rail_tebrau,2,2026-05-10,6806.0,seasonal_naive,7412.0
2026-05-08,rail_tebrau,3,2026-05-11,8327.0,seasonal_naive,8324.0
2026-05-08,rail_tebrau,4,2026-05-12,8359.0,seasonal_naive,8404.0
2026-05-08,rail_tebrau,5,2026-05-13,8414.0,seasonal_naive,8375.0
2026-05-08,rail_tebrau,6,2026-05-14,8717.0,seasonal_naive,8368.0
2026-05-08,rail_tebrau,7,2026-05-15,9590.0,seasonal_naive,9518.0
2026-05-08,rail_tebrau,8,2026-05-16,8508.0,seasonal_naive,8747.0
2026-05-08,rail_tebrau,9,2026-05-17,6967.0,seasonal_naive,7412.0
2026-05-08,rail_tebrau,10,2026-05-18,8322.0,seasonal_naive,8324.0
2026-05-08,rail_tebrau,11,2026-05-19,8284.0,seasonal_naive,8404.0
2026-05-08,rail_tebrau,12,2026-05-20,8433.0,seasonal_naive,8375.0
2026-05-08,rail_tebrau,13,2026-05-21,8384.0,seasonal_naive,8368.0
2026-05-08,rail_tebrau,14,2026-05-22,9604.0,seasonal_naive,9518.0
2026-05-08,rail_tebrau,1,2026-05-09,8551.0,weekday_mean,8605.5
2026-05-08,rail_tebrau,2,2026-05-10,6806.0,weekday_mean,7112.25
2026-05-08,rail_tebrau,3,2026-05-11,8327.0,weekday_mean,8320.5
2026-05-08,rail_tebrau,4,2026-05-12,8359.0,weekday_mean,8362.25
2026-05-08,rail_tebrau,5,2026-05-13,8414.0,weekday_mean,8600.75
2026-05-08,rail_tebrau,6,2026-05-14,8717.0,weekday_mean,8552.25
2026-05-08,rail_tebrau,7,2026-05-15,9590.0,weekday_mean,9349.5
2026-05-08,rail_tebrau,8,2026-05-16,8508.0,weekday_mean,8605.5
2026-05-08,rail_tebrau,9,2026-05-17,6967.0,weekday_mean,7112.25
2026-05-08,rail_tebrau,10,2026-05-18,8322.0,weekday_mean,8320.5
2026-05-08,rail_tebrau,11,2026-05-19,8284.0,weekday_mean,8362.25
2026-05-08,rail_tebrau,12,2026-05-20,8433.0,weekday_mean,8600.75
2026-05-08,rail_tebrau,13,2026-05-21,8384.0,weekday_mean,8552.25
2026-05-08,rail_tebrau,14,2026-05-22,9604.0,weekday_mean,9349.5
2026-05-08,rail_tebrau,1,2026-05-09,8551.0,ets,8425.94339729076
2026-05-08,rail_tebrau,2,2026-05-10,6806.0,ets,7185.085634553268
2026-05-08,rail_tebrau,3,2026-05-11,8327.0,ets,8314.729602031093
2026-05-08,rail_tebrau,4,2026-05-12,8359.0,ets,8402.400745100209
2026-05-08,rail_tebrau,5,2026-05-13,8414.0,ets,8470.040401628617
2026-05-08,rail_tebrau,6,2026-05-14,8717.0,ets,8526.493084971597
